cluster_id,size,avg_distance,max_distance,density
0,8,0.8355415291729352,0.9874372118131506,1.1968286016732823
1,5,0.7793140278972638,0.9229040131166271,1.2831797763196802
2,5,0.7174423777589507,0.852156297210028,1.3938401619425724
3,15,0.5920869426820147,0.849550895774271,1.688941146836029
4,9,0.6942454223333291,0.8512332193915366,1.440412810557746
5,7,0.5237477089122473,0.725740853730195,1.9093162279924123
6,5,0.5796095257692339,0.716604657131728,1.725299456859066
7,10,0.7246216751729362,0.8426494991780048,1.380030482473965
8,5,0.8159588106998632,1.1258085769614727,1.2255520583720165
9,7,0.6610379661173212,0.8063041022134088,1.5127724143797812
10,6,0.7245059816510969,0.9058845995725299,1.3802508541352165
11,5,0.732963552726953,0.9402426795045803,1.3643243191009318
12,5,0.4930383032742334,0.6521308621651206,2.02823998330164
13,8,0.7236102004230289,0.932896223400742,1.3819595127534012
14,5,0.6588020209207057,0.8080222021778117,1.517906697679
15,6,0.657147214302492,0.7593574129062861,1.52172904067077
16,6,0.6127886436353035,0.6838710700981153,1.6318840278560096
17,7,0.649492833744304,0.8441220460761094,1.5396628693114813
18,5,0.34685351923295415,0.47961810581638675,2.8830614208886804
19,7,0.6644740216930846,0.8393252814745152,1.5049497306937492
20,7,0.6715735935382631,0.7664156158580794,1.4890400837998774
21,5,0.6482470730228088,0.7371852799072368,1.542621697213301
22,8,0.6034692764109778,0.7994742272802733,1.657085189070959
23,7,0.6404666650775998,0.8164897044870019,1.5613615111082146
24,10,0.68286039717916,0.8327771665587359,1.4644281673544366
25,5,0.6346278141433781,0.7880801730987831,1.5757267136956516
26,8,0.649288504229541,0.8247123519465153,1.540147397475673
27,5,0.6892904886957147,0.8203636197001359,1.4507671531812578
28,5,0.6470011314186643,0.723190680714321,1.5455923512951566
29,17,0.7570471770916435,0.9872517161928008,1.3209216416891099
30,7,0.5517052801594113,0.6670079236296482,1.8125619528438393
31,11,0.683641066480138,0.8803260835625037,1.4627558949152937
32,8,0.5775362499448354,0.6667063873139062,1.7314930449742627
33,10,0.6622343205398751,0.8301423225212967,1.510039526771683
34,17,0.7061228940979727,0.8983933854162719,1.4161840783783632
35,8,0.34398142328163195,0.5754414599245681,2.9071337354786695
36,6,0.5793551947632263,0.6389751409959372,1.7260568456776932
37,5,0.5926730141835599,0.7577345597800109,1.687271018029319
38,6,0.6035028703351475,0.763860226792688,1.6569929475971887
39,16,0.6315765664284057,0.7664005997746076,1.5833393022401792
40,5,0.5026281403829863,0.6246290532290963,1.9895424065155454
41,5,0.6180819123216461,0.7624362830424805,1.6179085329382783
42,6,0.45582209261728196,0.5365603488398651,2.193838377289057
43,6,0.2776248372676072,0.41623631481738627,3.6019832009341557
44,5,0.36841946626492633,0.4332751966297216,2.7142974016495405
45,5,0.5768355024791509,0.7331610664198058,1.7335964858302804
46,15,0.6005762813235817,0.8369052393901378,1.6650674212377274
47,15,0.5947769568872249,0.7392372532563511,1.6813025259645509
48,22,0.5761357463451879,0.791222754181208,1.7357020569261061
49,5,0.5823798199128266,0.6600316449992243,1.7170924640721321
50,5,0.5837699614329803,0.670361866757317,1.7130035220471085
51,9,0.5977373251475305,0.7524018484147296,1.672975666616076
52,10,0.5460608183963456,0.6855884593777427,1.8312978450583013
53,5,0.3255643712980655,0.5388110221089826,3.0715891791625602
54,21,0.4880052606680895,0.7499451680286708,2.049158237825098
55,8,0.3463151532361808,0.5388907260344055,2.8875432987999163
56,6,0.5491127924615768,0.6333056077378736,1.8211194744110304
57,6,0.3189924238806949,0.4578725405088703,3.1348706901390426
58,17,0.4473262800825437,0.6106770741470908,2.235504696516988
59,5,0.5087946651934392,0.568920246219954,1.9654294127077943
60,7,0.5371841853841707,0.6912447681466567,1.861558897689521
61,6,0.5299224081285162,0.7020871050385005,1.8870687192331015
62,8,0.5502795434503953,0.624939008440642,1.8172581770525957
63,9,0.5907728179611283,0.767709073957942,1.6926980551528996
64,7,0.561319561302558,0.7702896235624643,1.7815163926934448
65,7,0.5860610429772399,0.7789497911882443,1.7063068975202906
