cluster_id,size,avg_distance,max_distance,density
0,5,0.15786665875280895,0.2816578812197916,6.334459777005997
1,10,0.08472567739686539,0.17014064060929343,11.802797342249367
2,10,0.09683908812269834,0.16996149866304155,10.32640867841472
3,14,0.09950679197389972,0.22087564934053266,10.049565262462652
4,8,0.08204352409660054,0.16560078626327193,12.188652437973893
5,10,0.0916899252989878,0.19491092013554703,10.90632364176481
6,7,0.10963601503883065,0.18636712252030177,9.121090361099153
7,11,0.1007879485226341,0.3195415123311064,9.92182115677678
8,6,0.14167260537793194,0.2689273758028,7.058527633711238
9,25,0.09366703889359838,0.24764928605974718,10.676114157253927
10,7,0.08605415822175415,0.17503769410844275,11.62058894845135
11,13,0.13026298166723052,0.31658504579277064,7.6767780623554085
12,6,0.08971907267903964,0.14371258706122547,11.14590209349792
13,11,0.08765242601649158,0.23401552446766233,11.408697345260617
14,12,0.06921782364723275,0.15380055174423854,14.447145941722756
15,16,0.08009825273244141,0.1717997877819147,12.48466684211427
16,8,0.12071610495224776,0.2207448655649769,8.283898825227793
17,17,0.10604673845528649,0.22861892359086597,9.429804391595123
18,9,0.09115123447383103,0.1634792080035417,10.970778462546155
19,7,0.12122165622871121,0.21439980129644678,8.249351073980385
20,11,0.09288926570544635,0.17372942289822288,10.765506567475937
21,12,0.08957307200865884,0.18906259435090328,11.164069486232783
22,10,0.08512434646708686,0.20034106923374576,11.747520439251158
23,11,0.09341290532272464,0.16591582747321074,10.705158955769349
24,9,0.10266768448201465,0.22070524278492187,9.740163178367778
25,15,0.05308132118556636,0.11234588681338431,18.839018654115858
26,17,0.08450092041958555,0.18870605558378478,11.834190622238724
27,8,0.07675395679277439,0.1337822939940801,13.028644278234005
28,35,0.061987272661818624,0.18883519770698626,16.13234389994311
29,10,0.14762345341832742,0.3025416944690672,6.773991373621735
30,15,0.07134985178420722,0.15423559637154255,14.015446073026641
31,15,0.11668532267599287,0.230459582627581,8.570058144988465
32,18,0.09927077534785086,0.2027399638173036,10.073458140081398
33,8,0.10201168992859233,0.17523674002237086,9.802798097943432
34,3,0.05154197562217381,0.0755660025469323,19.401662197243972
35,13,0.06158080860076211,0.1354966124571732,16.23882541853509
36,10,0.09598783577435009,0.22829129676948662,10.417986736890471
37,11,0.1133823266219565,0.2111754627183111,8.81971670359382
38,35,0.04816469123107202,0.1362297040861217,20.76209718032781
39,8,0.08380433669915775,0.1469510398832498,11.932556707534326
40,4,0.08810225292454447,0.15190086701135222,11.350447540274072
41,9,0.10264417545304269,0.20150429697618638,9.74239400907338
42,18,0.10170436756001544,0.2800103243770715,9.832419432822322
43,11,0.08618917409357477,0.16730689743721933,11.602385224324223
44,5,0.08969996766487826,0.16179738418447082,11.148276036575952
45,10,0.07889889160186797,0.18393452162098278,12.674449281823936
46,9,0.1113511936767179,0.2440768513088312,8.98059524088503
47,14,0.09414706784313477,0.197510532542073,10.621679707180814
48,12,0.08579460811086168,0.18971949580973554,11.655744131470648
49,21,0.09044772624944926,0.21006582996470516,11.056109882099873
50,12,0.12129453572282024,0.22338846177832508,8.2443944736734
51,12,0.0878869349748205,0.184536689192774,11.37825548571581
