cluster_id,size,avg_distance,max_distance,density
0,5,0.15786665875280895,0.2816578812197916,6.334459777005997
1,13,0.10629683896326292,0.2636447693767787,9.407617477182068
2,11,0.10360036686009864,0.19472406172801662,9.6524754719295
3,20,0.12567606586196028,0.2965245524690155,7.956964543259789
4,9,0.10140027816774816,0.20387008357579003,9.861905884968909
5,23,0.1136201218903357,0.24320316456476745,8.80125794060654
6,7,0.10963601503883065,0.18636712252030177,9.121090361099153
7,20,0.13138380511845515,0.44314812645250135,7.611288157611234
8,6,0.14167260537793194,0.2689273758028,7.058527633711238
9,26,0.10234884430027202,0.27746455157906463,9.770506026098257
10,15,0.11844136990191946,0.2320003271153121,8.442995896012462
11,13,0.13026298166723052,0.31658504579277064,7.6767780623554085
12,7,0.10822713143418089,0.21765174169377458,9.239827266494236
13,20,0.11649113137833156,0.3090987912029982,8.584344474707448
14,18,0.13887616376830791,0.31389826648955516,7.2006597306960165
15,17,0.08715620143223712,0.1983861544202763,11.473652861953692
16,14,0.12983995229808504,0.31903114865159715,7.701789644101314
17,18,0.11226356064588468,0.24183498821657692,8.907609862422957
18,13,0.09412098292017824,0.21196530576264386,10.624623425873867
19,7,0.12122165622871121,0.21439980129644678,8.249351073980385
20,23,0.11662487969059121,0.2628174167058228,8.574499734988157
21,14,0.08255604791323082,0.17838314774519645,12.112982940402302
22,13,0.14379166548403333,0.29977464914645013,6.9545059975054
23,15,0.10705796732853179,0.21402867158936878,9.340734043000012
24,14,0.12342646700676108,0.257697365503226,8.10198998846189
25,15,0.05308132118556636,0.11234588681338431,18.839018654115858
26,17,0.08450092041958555,0.18870605558378478,11.834190622238724
27,20,0.11878566405314643,0.24961060649557362,8.418524305698922
28,35,0.061987272661818624,0.18883519770698626,16.13234389994311
29,10,0.14762345341832742,0.3025416944690672,6.773991373621735
30,20,0.09318643544414988,0.18758147096905067,10.731175575433802
31,17,0.12456231424562315,0.24875226486687585,8.02811031615959
32,25,0.12994787995702248,0.2861620136180173,7.695392955473602
33,8,0.10201168992859233,0.17523674002237086,9.802798097943432
34,17,0.14752880992825798,0.3211454415830061,6.778337061664712
35,21,0.09333110567772206,0.2106985880944526,10.714541446161158
36,14,0.15357742807036387,0.3700591179065664,6.51137353037215
37,17,0.14648727281120422,0.328329680613912,6.826531621547903
38,40,0.058644285101273834,0.18084726989872388,17.05195993562003
39,11,0.10998793188173867,0.2519965599038305,9.091906565487758
40,16,0.12685252418421913,0.3028342713465661,7.883169896940871
41,9,0.10264417545304269,0.20150429697618638,9.74239400907338
42,26,0.13098195105217456,0.31026752895859244,7.634639673382679
43,17,0.12447647738449111,0.26617398700895983,8.033646364454341
44,13,0.12360929729332767,0.23232349968161733,8.090006349821545
45,10,0.07889889160186797,0.18393452162098278,12.674449281823936
46,9,0.1113511936767179,0.2440768513088312,8.98059524088503
47,23,0.12357633043199495,0.26789536007408593,8.092164547241577
48,17,0.13597261290597637,0.33252346443652303,7.354422178321229
49,24,0.1026740202495972,0.23982722528285738,9.739562136254454
50,14,0.13230436892193198,0.24448860458085653,7.5583293896368895
51,15,0.10983141057014391,0.2454041090602353,9.104863488585984
52,9,0.12030910286832924,0.23366810575327096,8.31192300631181
53,11,0.15091342664250915,0.3332546654122018,6.626315644987952
54,27,0.10877977790410778,0.2553545766696664,9.19288510481724
55,8,0.149441111845253,0.29826730235050286,6.691599036251182
56,11,0.14539407640165825,0.24609299280490501,6.877859296258062
57,27,0.10775907465015368,0.2789789452565306,9.2799609058129
58,21,0.09510492139014458,0.225118045499412,10.514702976281802
59,10,0.08250886045858041,0.1751943680223881,12.119910448914776
60,10,0.10148342615362586,0.201190754360051,9.853825771374702
61,20,0.09131878704072065,0.24589002563351128,10.950649175334343
62,9,0.1420361166444917,0.26963232158508366,7.040462831738374
63,15,0.11988502237172406,0.3013120933508296,8.341325548568767
64,18,0.11244482691465914,0.21693664775537538,8.893250382776236
65,20,0.10192744161302741,0.2720325223082427,9.81090061885934
66,26,0.10006866752111696,0.25439402378686643,9.993137959881151
67,15,0.11545894464378749,0.26128489596524246,8.661087307572295
68,19,0.045291759781606176,0.12356444989169058,22.079071443060126
69,13,0.11851732083044822,0.2322194563420878,8.437585265959628
70,15,0.10303205499323113,0.21105421519737083,9.705717313565149
71,10,0.07824440906593233,0.15576838786967587,12.780465875297928
72,11,0.10380309020351243,0.20677128576830803,9.633624567818142
73,24,0.12074516947797137,0.2798281946343306,8.281904810961725
74,12,0.13630537148533972,0.3150922502331859,7.336468028389876
75,20,0.11655697142758081,0.23446447670231121,8.579495398276714
76,19,0.14465634882596398,0.32376941292750017,6.912935437096507
77,11,0.07403885116124091,0.16566628614677356,13.506422429789087
78,22,0.09379322245513211,0.2377775029056601,10.661751178006176
79,10,0.1250999540079841,0.2771295471259389,7.993608054693436
80,4,0.12826471661968783,0.22368540203552492,7.79637632510472
81,17,0.13988655790242663,0.3456435750533704,7.148649698690262
82,26,0.12047296093824947,0.26771632394258826,8.300617766940812
83,16,0.14304516437985929,0.33730204878595604,6.990799055216436
84,11,0.11867842060492786,0.2259599953349446,8.426131683441675
85,15,0.12820420590985343,0.26468095766151917,7.800056112848187
86,21,0.10866108360154343,0.2744942883614006,9.202926814782803
87,13,0.09390096758054907,0.21709207767568858,10.649517526453508
88,19,0.10270626006546696,0.25037638891358044,9.736504857275307
89,16,0.09333708331981291,0.204441541397293,10.713855248439366
90,10,0.09497275837805855,0.179481981581489,10.52933511754281
91,14,0.1187571849578072,0.2800937978176977,8.420543147391767
92,6,0.07809234386782417,0.2001060489807741,12.805352618081974
93,19,0.12286928198936224,0.2806520373100577,8.138730721048551
94,19,0.11311561486288789,0.24405013982017812,8.840512436873913
95,27,0.0962977677809422,0.21675599854511968,10.38445670178769
96,21,0.11334799668760931,0.253590074871346,8.822387948823055
97,13,0.12573782505697728,0.24001710801184797,7.953056286339106
98,11,0.10650277661579685,0.21847526582167623,9.389426564975365
99,15,0.09697107157489279,0.27561595402659467,10.312353816031402
100,16,0.12660953210938475,0.30161304171937714,7.898299467184244
101,8,0.10913834522272274,0.21250579398231048,9.16268244638731
102,10,0.1179396612189374,0.2667672354253744,8.478911925511207
103,7,0.1599845951583777,0.31192529863488805,6.250601809568253
104,12,0.12822773960525186,0.24417545025505097,7.7986245650004635
105,17,0.06421688673047535,0.2944094407892112,15.57222797481758
106,21,0.08514739708949008,0.21752517717983827,11.744340216871198
107,10,0.10025407667060802,0.20109246262191285,9.974656724290343
108,21,0.1162406319949521,0.26218478901850895,8.602843797712888
109,9,0.12658638123903762,0.27918216271421153,7.899743955170533
110,17,0.07593862134388857,0.17220700539927677,13.168529824520952
111,21,0.09919529487934997,0.2042055366741087,10.081123315539188
112,22,0.1085742501877955,0.24246659143540597,9.210286953585676
113,16,0.13738692509699202,0.33272801915453243,7.278713016497188
114,14,0.12071958681258199,0.24311949908903813,8.283659896488107
115,11,0.1327514576738684,0.2383539085862196,7.532873970067494
116,15,0.11691904608946999,0.31949103890231667,8.552926434541467
117,10,0.07471235053994495,0.1490862977290467,13.38466789992573
118,9,0.13181629680723328,0.22775884900993626,7.586315381491783
119,24,0.10768841411469549,0.24732479785685302,9.28605001959572
120,13,0.14860368455860135,0.3040591329600874,6.729308246765937
121,13,0.13663290838725117,0.28116164411959366,7.318881020711019
122,24,0.09124552484187598,0.21649819316461075,10.959441591606284
123,20,0.09568807189347642,0.21138480711550298,10.450623366235636
124,17,0.09805957866386243,0.2031411186683934,10.197881875751182
125,17,0.10930927541831834,0.22294640683040892,9.148354484768795
126,14,0.163491196542015,0.4206380497679089,6.11653728855678
127,6,0.21784231438475068,0.38725017407305146,4.590476385748506
128,10,0.08727729061034599,0.17489448694396886,11.457734228535486
129,19,0.10462194385848755,0.21323574633420747,9.558224241681149
130,18,0.1193646341310708,0.2863388552841651,8.377690823413653
131,16,0.10476650695423716,0.22220214564918897,9.545035231887686
132,20,0.12155637851582206,0.3093145497635725,8.226635345753063
133,10,0.0973949875515884,0.24657857826496504,10.26746884145673
134,12,0.10652225623291131,0.24736032419689902,9.387709530048785
135,7,0.14191047651581445,0.2676332930567466,7.046696090042093
136,14,0.14393423961946603,0.3125125686268762,6.947617207995848
137,17,0.1380813096366264,0.30483671588529715,7.242109758602315
138,18,0.1243294415902616,0.3221295820423533,8.043147199965606
139,21,0.11038300906159766,0.23969223850289592,9.059365281861126
140,8,0.13654052447681134,0.2740014147524314,7.323833007319595
141,11,0.1598216420249103,0.33815380449094223,6.256974883565123
142,17,0.12222803230247828,0.2531848056274826,8.181429261049505
143,24,0.10690061418807344,0.2982583647276475,9.354483204751942
144,14,0.0951075242800111,0.19225799809306532,10.514415211312272
145,20,0.14064038547578553,0.39797405665476127,7.1103331850023475
146,7,0.103999517683476,0.2079745476579248,9.615429208465313
147,17,0.11811616589236962,0.2478349742827695,8.46624162277012
148,15,0.14126894128196002,0.3026799184848675,7.07869678165203
149,26,0.10928899427587192,0.3998989610148348,9.150052177035846
150,19,0.08832702544873355,0.20970109442332555,11.321563189970847
151,15,0.10632040339833555,0.22094360285124143,9.405532409931158
152,27,0.10234462272906482,0.2627493263057556,9.770909045678765
153,8,0.034079060106699074,0.08223872798352871,29.343532270815928
154,24,0.0982781950160917,0.2154157267623945,10.175197049928153
155,26,0.11306876767672022,0.47066599087508365,8.844175279765523
156,19,0.12335380690479604,0.28987138893573816,8.10676236990234
157,9,0.1731987882118621,0.3399286450927004,5.7737124510176665
158,6,0.1211733303359011,0.240249695612548,8.252641049213791
159,17,0.11421868924317179,0.24924721921344622,8.755134616113466
160,21,0.08809839014476302,0.1918919590912581,11.350945214286014
161,20,0.1017815946567589,0.32895548763722254,9.824959054457043
162,13,0.16161502734269326,0.2996250690887346,6.187543426141745
163,21,0.1384332838493714,0.2945199534703819,7.223696297547166
